統計年月,區域別代碼,區域別,性別,從姓方式,子女人數
11507,10007070,彰化縣秀水鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007070,彰化縣秀水鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007070,彰化縣秀水鄉,男,監護人決定依監護人之姓,0
11507,10007070,彰化縣秀水鄉,女,雙方約定_從父姓,5
11507,10007070,彰化縣秀水鄉,女,雙方約定_從母姓,0
11507,10007070,彰化縣秀水鄉,女,雙方約定_傳統姓名,0
11507,10007070,彰化縣秀水鄉,女,一方約定_從父姓,0
11507,10007070,彰化縣秀水鄉,女,一方約定_從母姓,0
11507,10007070,彰化縣秀水鄉,女,一方約定_傳統姓名,0
11507,10007070,彰化縣秀水鄉,女,申請人抽籤決定_從父姓,0
11507,10007070,彰化縣秀水鄉,女,申請人抽籤決定_從母姓,0
11507,10007070,彰化縣秀水鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007070,彰化縣秀水鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007070,彰化縣秀水鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007070,彰化縣秀水鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007070,彰化縣秀水鄉,女,監護人決定依監護人之姓,0
11507,10007080,彰化縣花壇鄉,男,雙方約定_從父姓,9
11507,10007080,彰化縣花壇鄉,男,雙方約定_從母姓,1
11507,10007080,彰化縣花壇鄉,男,雙方約定_傳統姓名,0
11507,10007080,彰化縣花壇鄉,男,一方約定_從父姓,0
11507,10007080,彰化縣花壇鄉,男,一方約定_從母姓,0
11507,10007080,彰化縣花壇鄉,男,一方約定_傳統姓名,0
11507,10007080,彰化縣花壇鄉,男,申請人抽籤決定_從父姓,0
11507,10007080,彰化縣花壇鄉,男,申請人抽籤決定_從母姓,0
11507,10007080,彰化縣花壇鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007080,彰化縣花壇鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007080,彰化縣花壇鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007080,彰化縣花壇鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007080,彰化縣花壇鄉,男,監護人決定依監護人之姓,0
11507,10007080,彰化縣花壇鄉,女,雙方約定_從父姓,12
11507,10007080,彰化縣花壇鄉,女,雙方約定_從母姓,0
11507,10007080,彰化縣花壇鄉,女,雙方約定_傳統姓名,0
11507,10007080,彰化縣花壇鄉,女,一方約定_從父姓,0
11507,10007080,彰化縣花壇鄉,女,一方約定_從母姓,0
11507,10007080,彰化縣花壇鄉,女,一方約定_傳統姓名,0
11507,10007080,彰化縣花壇鄉,女,申請人抽籤決定_從父姓,0
11507,10007080,彰化縣花壇鄉,女,申請人抽籤決定_從母姓,0
11507,10007080,彰化縣花壇鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007080,彰化縣花壇鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007080,彰化縣花壇鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007080,彰化縣花壇鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007080,彰化縣花壇鄉,女,監護人決定依監護人之姓,0
11507,10007090,彰化縣芬園鄉,男,雙方約定_從父姓,8
11507,10007090,彰化縣芬園鄉,男,雙方約定_從母姓,0
11507,10007090,彰化縣芬園鄉,男,雙方約定_傳統姓名,0
11507,10007090,彰化縣芬園鄉,男,一方約定_從父姓,0
11507,10007090,彰化縣芬園鄉,男,一方約定_從母姓,0
11507,10007090,彰化縣芬園鄉,男,一方約定_傳統姓名,0
11507,10007090,彰化縣芬園鄉,男,申請人抽籤決定_從父姓,0
11507,10007090,彰化縣芬園鄉,男,申請人抽籤決定_從母姓,0
11507,10007090,彰化縣芬園鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007090,彰化縣芬園鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007090,彰化縣芬園鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007090,彰化縣芬園鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007090,彰化縣芬園鄉,男,監護人決定依監護人之姓,0
11507,10007090,彰化縣芬園鄉,女,雙方約定_從父姓,1
11507,10007090,彰化縣芬園鄉,女,雙方約定_從母姓,0
11507,10007090,彰化縣芬園鄉,女,雙方約定_傳統姓名,0
11507,10007090,彰化縣芬園鄉,女,一方約定_從父姓,0
11507,10007090,彰化縣芬園鄉,女,一方約定_從母姓,0
11507,10007090,彰化縣芬園鄉,女,一方約定_傳統姓名,0
11507,10007090,彰化縣芬園鄉,女,申請人抽籤決定_從父姓,0
11507,10007090,彰化縣芬園鄉,女,申請人抽籤決定_從母姓,0
11507,10007090,彰化縣芬園鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007090,彰化縣芬園鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007090,彰化縣芬園鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007090,彰化縣芬園鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007090,彰化縣芬園鄉,女,監護人決定依監護人之姓,0
11507,10007130,彰化縣大村鄉,男,雙方約定_從父姓,6
11507,10007130,彰化縣大村鄉,男,雙方約定_從母姓,0
11507,10007130,彰化縣大村鄉,男,雙方約定_傳統姓名,0
11507,10007130,彰化縣大村鄉,男,一方約定_從父姓,0
11507,10007130,彰化縣大村鄉,男,一方約定_從母姓,0
11507,10007130,彰化縣大村鄉,男,一方約定_傳統姓名,0
11507,10007130,彰化縣大村鄉,男,申請人抽籤決定_從父姓,0
11507,10007130,彰化縣大村鄉,男,申請人抽籤決定_從母姓,0
11507,10007130,彰化縣大村鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007130,彰化縣大村鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007130,彰化縣大村鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007130,彰化縣大村鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007130,彰化縣大村鄉,男,監護人決定依監護人之姓,0
11507,10007130,彰化縣大村鄉,女,雙方約定_從父姓,5
11507,10007130,彰化縣大村鄉,女,雙方約定_從母姓,0
11507,10007130,彰化縣大村鄉,女,雙方約定_傳統姓名,0
11507,10007130,彰化縣大村鄉,女,一方約定_從父姓,0
11507,10007130,彰化縣大村鄉,女,一方約定_從母姓,0
11507,10007130,彰化縣大村鄉,女,一方約定_傳統姓名,0
11507,10007130,彰化縣大村鄉,女,申請人抽籤決定_從父姓,0
11507,10007130,彰化縣大村鄉,女,申請人抽籤決定_從母姓,0
11507,10007130,彰化縣大村鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007130,彰化縣大村鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007130,彰化縣大村鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007130,彰化縣大村鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007130,彰化縣大村鄉,女,監護人決定依監護人之姓,0
11507,10007140,彰化縣埔鹽鄉,男,雙方約定_從父姓,3
11507,10007140,彰化縣埔鹽鄉,男,雙方約定_從母姓,1
11507,10007140,彰化縣埔鹽鄉,男,雙方約定_傳統姓名,0
11507,10007140,彰化縣埔鹽鄉,男,一方約定_從父姓,0
11507,10007140,彰化縣埔鹽鄉,男,一方約定_從母姓,0
11507,10007140,彰化縣埔鹽鄉,男,一方約定_傳統姓名,0
11507,10007140,彰化縣埔鹽鄉,男,申請人抽籤決定_從父姓,0
11507,10007140,彰化縣埔鹽鄉,男,申請人抽籤決定_從母姓,0
11507,10007140,彰化縣埔鹽鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007140,彰化縣埔鹽鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007140,彰化縣埔鹽鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007140,彰化縣埔鹽鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007140,彰化縣埔鹽鄉,男,監護人決定依監護人之姓,0
11507,10007140,彰化縣埔鹽鄉,女,雙方約定_從父姓,4
11507,10007140,彰化縣埔鹽鄉,女,雙方約定_從母姓,0
11507,10007140,彰化縣埔鹽鄉,女,雙方約定_傳統姓名,0
11507,10007140,彰化縣埔鹽鄉,女,一方約定_從父姓,0
11507,10007140,彰化縣埔鹽鄉,女,一方約定_從母姓,0
11507,10007140,彰化縣埔鹽鄉,女,一方約定_傳統姓名,0
11507,10007140,彰化縣埔鹽鄉,女,申請人抽籤決定_從父姓,0
11507,10007140,彰化縣埔鹽鄉,女,申請人抽籤決定_從母姓,0
11507,10007140,彰化縣埔鹽鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007140,彰化縣埔鹽鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007140,彰化縣埔鹽鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007140,彰化縣埔鹽鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007140,彰化縣埔鹽鄉,女,監護人決定依監護人之姓,0
11507,10007150,彰化縣埔心鄉,男,雙方約定_從父姓,4
11507,10007150,彰化縣埔心鄉,男,雙方約定_從母姓,0
11507,10007150,彰化縣埔心鄉,男,雙方約定_傳統姓名,0
11507,10007150,彰化縣埔心鄉,男,一方約定_從父姓,0
11507,10007150,彰化縣埔心鄉,男,一方約定_從母姓,0
11507,10007150,彰化縣埔心鄉,男,一方約定_傳統姓名,0
11507,10007150,彰化縣埔心鄉,男,申請人抽籤決定_從父姓,0
11507,10007150,彰化縣埔心鄉,男,申請人抽籤決定_從母姓,0
11507,10007150,彰化縣埔心鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007150,彰化縣埔心鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007150,彰化縣埔心鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007150,彰化縣埔心鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007150,彰化縣埔心鄉,男,監護人決定依監護人之姓,0
11507,10007150,彰化縣埔心鄉,女,雙方約定_從父姓,10
11507,10007150,彰化縣埔心鄉,女,雙方約定_從母姓,0
11507,10007150,彰化縣埔心鄉,女,雙方約定_傳統姓名,0
11507,10007150,彰化縣埔心鄉,女,一方約定_從父姓,0
11507,10007150,彰化縣埔心鄉,女,一方約定_從母姓,0
11507,10007150,彰化縣埔心鄉,女,一方約定_傳統姓名,0
11507,10007150,彰化縣埔心鄉,女,申請人抽籤決定_從父姓,0
11507,10007150,彰化縣埔心鄉,女,申請人抽籤決定_從母姓,0
11507,10007150,彰化縣埔心鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007150,彰化縣埔心鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007150,彰化縣埔心鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007150,彰化縣埔心鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007150,彰化縣埔心鄉,女,監護人決定依監護人之姓,0
11507,10007160,彰化縣永靖鄉,男,雙方約定_從父姓,4
11507,10007160,彰化縣永靖鄉,男,雙方約定_從母姓,0
11507,10007160,彰化縣永靖鄉,男,雙方約定_傳統姓名,0
11507,10007160,彰化縣永靖鄉,男,一方約定_從父姓,0
11507,10007160,彰化縣永靖鄉,男,一方約定_從母姓,0
11507,10007160,彰化縣永靖鄉,男,一方約定_傳統姓名,0
11507,10007160,彰化縣永靖鄉,男,申請人抽籤決定_從父姓,0
11507,10007160,彰化縣永靖鄉,男,申請人抽籤決定_從母姓,0
11507,10007160,彰化縣永靖鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007160,彰化縣永靖鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007160,彰化縣永靖鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007160,彰化縣永靖鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007160,彰化縣永靖鄉,男,監護人決定依監護人之姓,0
11507,10007160,彰化縣永靖鄉,女,雙方約定_從父姓,3
11507,10007160,彰化縣永靖鄉,女,雙方約定_從母姓,0
11507,10007160,彰化縣永靖鄉,女,雙方約定_傳統姓名,0
11507,10007160,彰化縣永靖鄉,女,一方約定_從父姓,0
11507,10007160,彰化縣永靖鄉,女,一方約定_從母姓,0
11507,10007160,彰化縣永靖鄉,女,一方約定_傳統姓名,0
11507,10007160,彰化縣永靖鄉,女,申請人抽籤決定_從父姓,0
11507,10007160,彰化縣永靖鄉,女,申請人抽籤決定_從母姓,0
11507,10007160,彰化縣永靖鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007160,彰化縣永靖鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007160,彰化縣永靖鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007160,彰化縣永靖鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007160,彰化縣永靖鄉,女,監護人決定依監護人之姓,0
11507,10007170,彰化縣社頭鄉,男,雙方約定_從父姓,13
11507,10007170,彰化縣社頭鄉,男,雙方約定_從母姓,0
11507,10007170,彰化縣社頭鄉,男,雙方約定_傳統姓名,0
11507,10007170,彰化縣社頭鄉,男,一方約定_從父姓,0
11507,10007170,彰化縣社頭鄉,男,一方約定_從母姓,0
11507,10007170,彰化縣社頭鄉,男,一方約定_傳統姓名,0
11507,10007170,彰化縣社頭鄉,男,申請人抽籤決定_從父姓,0
11507,10007170,彰化縣社頭鄉,男,申請人抽籤決定_從母姓,0
11507,10007170,彰化縣社頭鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007170,彰化縣社頭鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007170,彰化縣社頭鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007170,彰化縣社頭鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007170,彰化縣社頭鄉,男,監護人決定依監護人之姓,0
11507,10007170,彰化縣社頭鄉,女,雙方約定_從父姓,6
11507,10007170,彰化縣社頭鄉,女,雙方約定_從母姓,0
11507,10007170,彰化縣社頭鄉,女,雙方約定_傳統姓名,0
11507,10007170,彰化縣社頭鄉,女,一方約定_從父姓,0
11507,10007170,彰化縣社頭鄉,女,一方約定_從母姓,0
11507,10007170,彰化縣社頭鄉,女,一方約定_傳統姓名,0
11507,10007170,彰化縣社頭鄉,女,申請人抽籤決定_從父姓,0
11507,10007170,彰化縣社頭鄉,女,申請人抽籤決定_從母姓,0
11507,10007170,彰化縣社頭鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007170,彰化縣社頭鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007170,彰化縣社頭鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007170,彰化縣社頭鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007170,彰化縣社頭鄉,女,監護人決定依監護人之姓,0
11507,10007180,彰化縣二水鄉,男,雙方約定_從父姓,3
11507,10007180,彰化縣二水鄉,男,雙方約定_從母姓,0
11507,10007180,彰化縣二水鄉,男,雙方約定_傳統姓名,0
11507,10007180,彰化縣二水鄉,男,一方約定_從父姓,0
11507,10007180,彰化縣二水鄉,男,一方約定_從母姓,0
11507,10007180,彰化縣二水鄉,男,一方約定_傳統姓名,0
11507,10007180,彰化縣二水鄉,男,申請人抽籤決定_從父姓,0
11507,10007180,彰化縣二水鄉,男,申請人抽籤決定_從母姓,0
11507,10007180,彰化縣二水鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007180,彰化縣二水鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007180,彰化縣二水鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007180,彰化縣二水鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007180,彰化縣二水鄉,男,監護人決定依監護人之姓,0
11507,10007180,彰化縣二水鄉,女,雙方約定_從父姓,5
11507,10007180,彰化縣二水鄉,女,雙方約定_從母姓,0
11507,10007180,彰化縣二水鄉,女,雙方約定_傳統姓名,0
11507,10007180,彰化縣二水鄉,女,一方約定_從父姓,0
11507,10007180,彰化縣二水鄉,女,一方約定_從母姓,0
11507,10007180,彰化縣二水鄉,女,一方約定_傳統姓名,0
11507,10007180,彰化縣二水鄉,女,申請人抽籤決定_從父姓,0
11507,10007180,彰化縣二水鄉,女,申請人抽籤決定_從母姓,0
11507,10007180,彰化縣二水鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007180,彰化縣二水鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007180,彰化縣二水鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007180,彰化縣二水鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007180,彰化縣二水鄉,女,監護人決定依監護人之姓,0
11507,10007210,彰化縣田尾鄉,男,雙方約定_從父姓,8
11507,10007210,彰化縣田尾鄉,男,雙方約定_從母姓,0
11507,10007210,彰化縣田尾鄉,男,雙方約定_傳統姓名,0
11507,10007210,彰化縣田尾鄉,男,一方約定_從父姓,0
11507,10007210,彰化縣田尾鄉,男,一方約定_從母姓,0
11507,10007210,彰化縣田尾鄉,男,一方約定_傳統姓名,0
11507,10007210,彰化縣田尾鄉,男,申請人抽籤決定_從父姓,0
11507,10007210,彰化縣田尾鄉,男,申請人抽籤決定_從母姓,0
11507,10007210,彰化縣田尾鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007210,彰化縣田尾鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007210,彰化縣田尾鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007210,彰化縣田尾鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007210,彰化縣田尾鄉,男,監護人決定依監護人之姓,0
11507,10007210,彰化縣田尾鄉,女,雙方約定_從父姓,6
11507,10007210,彰化縣田尾鄉,女,雙方約定_從母姓,0
11507,10007210,彰化縣田尾鄉,女,雙方約定_傳統姓名,0
11507,10007210,彰化縣田尾鄉,女,一方約定_從父姓,0
11507,10007210,彰化縣田尾鄉,女,一方約定_從母姓,1
11507,10007210,彰化縣田尾鄉,女,一方約定_傳統姓名,0
11507,10007210,彰化縣田尾鄉,女,申請人抽籤決定_從父姓,0
11507,10007210,彰化縣田尾鄉,女,申請人抽籤決定_從母姓,0
11507,10007210,彰化縣田尾鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007210,彰化縣田尾鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007210,彰化縣田尾鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007210,彰化縣田尾鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007210,彰化縣田尾鄉,女,監護人決定依監護人之姓,0
11507,10007220,彰化縣埤頭鄉,男,雙方約定_從父姓,6
11507,10007220,彰化縣埤頭鄉,男,雙方約定_從母姓,0
11507,10007220,彰化縣埤頭鄉,男,雙方約定_傳統姓名,0
11507,10007220,彰化縣埤頭鄉,男,一方約定_從父姓,0
11507,10007220,彰化縣埤頭鄉,男,一方約定_從母姓,0
11507,10007220,彰化縣埤頭鄉,男,一方約定_傳統姓名,0
11507,10007220,彰化縣埤頭鄉,男,申請人抽籤決定_從父姓,0
11507,10007220,彰化縣埤頭鄉,男,申請人抽籤決定_從母姓,0
11507,10007220,彰化縣埤頭鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007220,彰化縣埤頭鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007220,彰化縣埤頭鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007220,彰化縣埤頭鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007220,彰化縣埤頭鄉,男,監護人決定依監護人之姓,0
11507,10007220,彰化縣埤頭鄉,女,雙方約定_從父姓,6
11507,10007220,彰化縣埤頭鄉,女,雙方約定_從母姓,0
11507,10007220,彰化縣埤頭鄉,女,雙方約定_傳統姓名,0
11507,10007220,彰化縣埤頭鄉,女,一方約定_從父姓,0
11507,10007220,彰化縣埤頭鄉,女,一方約定_從母姓,0
11507,10007220,彰化縣埤頭鄉,女,一方約定_傳統姓名,0
11507,10007220,彰化縣埤頭鄉,女,申請人抽籤決定_從父姓,0
11507,10007220,彰化縣埤頭鄉,女,申請人抽籤決定_從母姓,0
11507,10007220,彰化縣埤頭鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007220,彰化縣埤頭鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007220,彰化縣埤頭鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007220,彰化縣埤頭鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007220,彰化縣埤頭鄉,女,監護人決定依監護人之姓,0
11507,10007230,彰化縣芳苑鄉,男,雙方約定_從父姓,6
11507,10007230,彰化縣芳苑鄉,男,雙方約定_從母姓,1
11507,10007230,彰化縣芳苑鄉,男,雙方約定_傳統姓名,0
11507,10007230,彰化縣芳苑鄉,男,一方約定_從父姓,0
11507,10007230,彰化縣芳苑鄉,男,一方約定_從母姓,0
11507,10007230,彰化縣芳苑鄉,男,一方約定_傳統姓名,0
11507,10007230,彰化縣芳苑鄉,男,申請人抽籤決定_從父姓,0
11507,10007230,彰化縣芳苑鄉,男,申請人抽籤決定_從母姓,0
11507,10007230,彰化縣芳苑鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007230,彰化縣芳苑鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007230,彰化縣芳苑鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007230,彰化縣芳苑鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007230,彰化縣芳苑鄉,男,監護人決定依監護人之姓,0
11507,10007230,彰化縣芳苑鄉,女,雙方約定_從父姓,6
11507,10007230,彰化縣芳苑鄉,女,雙方約定_從母姓,0
11507,10007230,彰化縣芳苑鄉,女,雙方約定_傳統姓名,0
11507,10007230,彰化縣芳苑鄉,女,一方約定_從父姓,0
11507,10007230,彰化縣芳苑鄉,女,一方約定_從母姓,0
11507,10007230,彰化縣芳苑鄉,女,一方約定_傳統姓名,0
11507,10007230,彰化縣芳苑鄉,女,申請人抽籤決定_從父姓,0
11507,10007230,彰化縣芳苑鄉,女,申請人抽籤決定_從母姓,0
11507,10007230,彰化縣芳苑鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007230,彰化縣芳苑鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007230,彰化縣芳苑鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007230,彰化縣芳苑鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007230,彰化縣芳苑鄉,女,監護人決定依監護人之姓,0
11507,10007240,彰化縣大城鄉,男,雙方約定_從父姓,3
11507,10007240,彰化縣大城鄉,男,雙方約定_從母姓,0
11507,10007240,彰化縣大城鄉,男,雙方約定_傳統姓名,0
11507,10007240,彰化縣大城鄉,男,一方約定_從父姓,0
11507,10007240,彰化縣大城鄉,男,一方約定_從母姓,0
11507,10007240,彰化縣大城鄉,男,一方約定_傳統姓名,0
11507,10007240,彰化縣大城鄉,男,申請人抽籤決定_從父姓,0
11507,10007240,彰化縣大城鄉,男,申請人抽籤決定_從母姓,0
11507,10007240,彰化縣大城鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007240,彰化縣大城鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007240,彰化縣大城鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007240,彰化縣大城鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007240,彰化縣大城鄉,男,監護人決定依監護人之姓,0
11507,10007240,彰化縣大城鄉,女,雙方約定_從父姓,3
11507,10007240,彰化縣大城鄉,女,雙方約定_從母姓,0
11507,10007240,彰化縣大城鄉,女,雙方約定_傳統姓名,0
11507,10007240,彰化縣大城鄉,女,一方約定_從父姓,0
11507,10007240,彰化縣大城鄉,女,一方約定_從母姓,0
11507,10007240,彰化縣大城鄉,女,一方約定_傳統姓名,0
11507,10007240,彰化縣大城鄉,女,申請人抽籤決定_從父姓,0
11507,10007240,彰化縣大城鄉,女,申請人抽籤決定_從母姓,0
11507,10007240,彰化縣大城鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007240,彰化縣大城鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007240,彰化縣大城鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007240,彰化縣大城鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007240,彰化縣大城鄉,女,監護人決定依監護人之姓,0
11507,10007250,彰化縣竹塘鄉,男,雙方約定_從父姓,1
11507,10007250,彰化縣竹塘鄉,男,雙方約定_從母姓,2
11507,10007250,彰化縣竹塘鄉,男,雙方約定_傳統姓名,0
11507,10007250,彰化縣竹塘鄉,男,一方約定_從父姓,0
11507,10007250,彰化縣竹塘鄉,男,一方約定_從母姓,0
11507,10007250,彰化縣竹塘鄉,男,一方約定_傳統姓名,0
11507,10007250,彰化縣竹塘鄉,男,申請人抽籤決定_從父姓,0
11507,10007250,彰化縣竹塘鄉,男,申請人抽籤決定_從母姓,0
11507,10007250,彰化縣竹塘鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007250,彰化縣竹塘鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007250,彰化縣竹塘鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007250,彰化縣竹塘鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007250,彰化縣竹塘鄉,男,監護人決定依監護人之姓,0
11507,10007250,彰化縣竹塘鄉,女,雙方約定_從父姓,2
11507,10007250,彰化縣竹塘鄉,女,雙方約定_從母姓,0
11507,10007250,彰化縣竹塘鄉,女,雙方約定_傳統姓名,0
11507,10007250,彰化縣竹塘鄉,女,一方約定_從父姓,0
11507,10007250,彰化縣竹塘鄉,女,一方約定_從母姓,1
11507,10007250,彰化縣竹塘鄉,女,一方約定_傳統姓名,0
11507,10007250,彰化縣竹塘鄉,女,申請人抽籤決定_從父姓,0
11507,10007250,彰化縣竹塘鄉,女,申請人抽籤決定_從母姓,0
11507,10007250,彰化縣竹塘鄉,女,申請人抽籤決定_傳統姓名,0
11507,10007250,彰化縣竹塘鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10007250,彰化縣竹塘鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10007250,彰化縣竹塘鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10007250,彰化縣竹塘鄉,女,監護人決定依監護人之姓,0
11507,10007260,彰化縣溪州鄉,男,雙方約定_從父姓,9
11507,10007260,彰化縣溪州鄉,男,雙方約定_從母姓,0
11507,10007260,彰化縣溪州鄉,男,雙方約定_傳統姓名,0
11507,10007260,彰化縣溪州鄉,男,一方約定_從父姓,0
11507,10007260,彰化縣溪州鄉,男,一方約定_從母姓,0
11507,10007260,彰化縣溪州鄉,男,一方約定_傳統姓名,0
11507,10007260,彰化縣溪州鄉,男,申請人抽籤決定_從父姓,0
11507,10007260,彰化縣溪州鄉,男,申請人抽籤決定_從母姓,0
11507,10007260,彰化縣溪州鄉,男,申請人抽籤決定_傳統姓名,0
11507,10007260,彰化縣溪州鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10007260,彰化縣溪州鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10007260,彰化縣溪州鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10007260,彰化縣溪州鄉,男,監護人決定依監護人之姓,0
11507,10007260,彰化縣溪州鄉,女,雙方約定_從父姓,5
11507,10007260,彰化縣溪州鄉,女,雙方約定_從母姓,0
11507,10007260,彰化縣溪州鄉,女,雙方約定_傳統姓名,0
11507,10007260,彰化縣溪州鄉,女,一方約定_從父姓,0
11507,10007260,彰化縣溪州鄉,女,一方約定_從母姓,0
11507,10007260,彰化縣溪州鄉,女,一方約定_傳統姓名,0
11507,10007260,彰化縣溪州鄉,女,申請人抽籤決定_從父姓,0
11507,10007260,彰化縣溪州鄉,女,申請人抽籤決定_從母姓,0
